time(s),rank-worker,number-of-nodes,algorithm,thing-measured
0.000690,9,16,CPU-OpenBLAS,compute-col-block-B
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001555,9,16,CPU-OpenBLAS,perform-allgatherv
0.016361,9,16,CPU-OpenBLAS,compute-block-C-result
0.000690,9,16,CPU-OpenBLAS,compute-col-block-B
0.000007,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001558,9,16,CPU-OpenBLAS,perform-allgatherv
0.016421,9,16,CPU-OpenBLAS,compute-block-C-result
0.000691,9,16,CPU-OpenBLAS,compute-col-block-B
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001537,9,16,CPU-OpenBLAS,perform-allgatherv
0.016354,9,16,CPU-OpenBLAS,compute-block-C-result
0.000683,9,16,CPU-OpenBLAS,compute-col-block-B
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001569,9,16,CPU-OpenBLAS,perform-allgatherv
0.016396,9,16,CPU-OpenBLAS,compute-block-C-result
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001558,12,16,CPU-OpenBLAS,perform-allgatherv
0.016316,12,16,CPU-OpenBLAS,compute-block-C-result
0.000692,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001717,12,16,CPU-OpenBLAS,perform-allgatherv
0.016298,12,16,CPU-OpenBLAS,compute-block-C-result
0.000699,14,16,CPU-OpenBLAS,compute-col-block-B
0.000007,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.002388,14,16,CPU-OpenBLAS,perform-allgatherv
0.016387,14,16,CPU-OpenBLAS,compute-block-C-result
0.000698,14,16,CPU-OpenBLAS,compute-col-block-B
0.000007,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001456,14,16,CPU-OpenBLAS,perform-allgatherv
0.016428,14,16,CPU-OpenBLAS,compute-block-C-result
0.000696,14,16,CPU-OpenBLAS,compute-col-block-B
0.000008,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001451,14,16,CPU-OpenBLAS,perform-allgatherv
0.016399,14,16,CPU-OpenBLAS,compute-block-C-result
0.000693,14,16,CPU-OpenBLAS,compute-col-block-B
0.000007,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001515,14,16,CPU-OpenBLAS,perform-allgatherv
0.016466,14,16,CPU-OpenBLAS,compute-block-C-result
0.000699,14,16,CPU-OpenBLAS,compute-col-block-B
0.000007,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001484,14,16,CPU-OpenBLAS,perform-allgatherv
0.016404,14,16,CPU-OpenBLAS,compute-block-C-result
0.000696,14,16,CPU-OpenBLAS,compute-col-block-B
0.000007,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001562,14,16,CPU-OpenBLAS,perform-allgatherv
0.016363,14,16,CPU-OpenBLAS,compute-block-C-result
0.000691,14,16,CPU-OpenBLAS,compute-col-block-B
0.000008,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001516,14,16,CPU-OpenBLAS,perform-allgatherv
0.016405,14,16,CPU-OpenBLAS,compute-block-C-result
0.016541,10,16,CPU-OpenBLAS,compute-block-C-result
0.000688,10,16,CPU-OpenBLAS,compute-col-block-B
0.000009,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.002736,10,16,CPU-OpenBLAS,perform-allgatherv
0.016335,10,16,CPU-OpenBLAS,compute-block-C-result
0.000688,10,16,CPU-OpenBLAS,compute-col-block-B
0.000013,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001496,10,16,CPU-OpenBLAS,perform-allgatherv
0.016338,10,16,CPU-OpenBLAS,compute-block-C-result
0.000690,10,16,CPU-OpenBLAS,compute-col-block-B
0.000009,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001613,10,16,CPU-OpenBLAS,perform-allgatherv
0.016367,10,16,CPU-OpenBLAS,compute-block-C-result
0.000694,10,16,CPU-OpenBLAS,compute-col-block-B
0.000007,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.122065,2,16,CPU-OpenBLAS,init-A-B-C
0.000454,2,16,CPU-OpenBLAS,compute-col-block-B
0.000008,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.118232,2,16,CPU-OpenBLAS,perform-allgatherv
0.020220,2,16,CPU-OpenBLAS,compute-block-C-result
0.005059,2,16,CPU-OpenBLAS,compute-col-block-B
0.000007,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.000687,9,16,CPU-OpenBLAS,compute-col-block-B
0.000009,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001547,9,16,CPU-OpenBLAS,perform-allgatherv
0.016320,9,16,CPU-OpenBLAS,compute-block-C-result
0.000689,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001614,12,16,CPU-OpenBLAS,perform-allgatherv
0.016294,12,16,CPU-OpenBLAS,compute-block-C-result
0.000688,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001654,12,16,CPU-OpenBLAS,perform-allgatherv
0.001482,10,16,CPU-OpenBLAS,perform-allgatherv
0.016375,10,16,CPU-OpenBLAS,compute-block-C-result
0.000686,10,16,CPU-OpenBLAS,compute-col-block-B
0.000008,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001650,10,16,CPU-OpenBLAS,perform-allgatherv
0.016448,10,16,CPU-OpenBLAS,compute-block-C-result
0.000682,10,16,CPU-OpenBLAS,compute-col-block-B
0.005863,2,16,CPU-OpenBLAS,perform-allgatherv
0.017103,2,16,CPU-OpenBLAS,compute-block-C-result
0.000807,2,16,CPU-OpenBLAS,compute-col-block-B
0.000009,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.002820,2,16,CPU-OpenBLAS,perform-allgatherv
0.016869,2,16,CPU-OpenBLAS,compute-block-C-result
0.000701,2,16,CPU-OpenBLAS,compute-col-block-B
0.000009,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.121991,4,16,CPU-OpenBLAS,init-A-B-C
0.000450,4,16,CPU-OpenBLAS,compute-col-block-B
0.000008,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.117936,4,16,CPU-OpenBLAS,perform-allgatherv
0.020413,4,16,CPU-OpenBLAS,compute-block-C-result
0.005084,4,16,CPU-OpenBLAS,compute-col-block-B
0.000007,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.005880,4,16,CPU-OpenBLAS,perform-allgatherv
0.017292,4,16,CPU-OpenBLAS,compute-block-C-result
0.000798,4,16,CPU-OpenBLAS,compute-col-block-B
0.000011,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.002643,4,16,CPU-OpenBLAS,perform-allgatherv
0.016811,4,16,CPU-OpenBLAS,compute-block-C-result
0.000677,4,16,CPU-OpenBLAS,compute-col-block-B
0.000008,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.002435,4,16,CPU-OpenBLAS,perform-allgatherv
0.121316,13,16,CPU-OpenBLAS,init-A-B-C
0.000456,13,16,CPU-OpenBLAS,compute-col-block-B
0.122277,3,16,CPU-OpenBLAS,init-A-B-C
0.000451,3,16,CPU-OpenBLAS,compute-col-block-B
0.000008,3,16,CPU-OpenBLAS,get-ready-allgatherv
0.117414,3,16,CPU-OpenBLAS,perform-allgatherv
0.020404,3,16,CPU-OpenBLAS,compute-block-C-result
0.000488,3,16,CPU-OpenBLAS,compute-col-block-B
0.000008,3,16,CPU-OpenBLAS,get-ready-allgatherv
0.010448,3,16,CPU-OpenBLAS,perform-allgatherv
0.017110,3,16,CPU-OpenBLAS,compute-block-C-result
0.000761,3,16,CPU-OpenBLAS,compute-col-block-B
0.016319,12,16,CPU-OpenBLAS,compute-block-C-result
0.000008,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001476,10,16,CPU-OpenBLAS,perform-allgatherv
0.016343,10,16,CPU-OpenBLAS,compute-block-C-result
0.000690,10,16,CPU-OpenBLAS,compute-col-block-B
0.000008,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001596,10,16,CPU-OpenBLAS,perform-allgatherv
0.016275,10,16,CPU-OpenBLAS,compute-block-C-result
0.002038,2,16,CPU-OpenBLAS,perform-allgatherv
0.016696,2,16,CPU-OpenBLAS,compute-block-C-result
0.000687,2,16,CPU-OpenBLAS,compute-col-block-B
0.000008,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.001490,2,16,CPU-OpenBLAS,perform-allgatherv
0.016635,2,16,CPU-OpenBLAS,compute-block-C-result
0.000686,2,16,CPU-OpenBLAS,compute-col-block-B
0.000008,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.001581,2,16,CPU-OpenBLAS,perform-allgatherv
0.016676,2,16,CPU-OpenBLAS,compute-block-C-result
0.000683,2,16,CPU-OpenBLAS,compute-col-block-B
0.000007,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.001560,2,16,CPU-OpenBLAS,perform-allgatherv
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.118693,13,16,CPU-OpenBLAS,perform-allgatherv
0.020417,13,16,CPU-OpenBLAS,compute-block-C-result
0.000424,13,16,CPU-OpenBLAS,compute-col-block-B
0.000009,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.011193,13,16,CPU-OpenBLAS,perform-allgatherv
0.016805,13,16,CPU-OpenBLAS,compute-block-C-result
0.000721,13,16,CPU-OpenBLAS,compute-col-block-B
0.000009,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.003585,13,16,CPU-OpenBLAS,perform-allgatherv
0.016638,13,16,CPU-OpenBLAS,compute-block-C-result
0.000678,13,16,CPU-OpenBLAS,compute-col-block-B
0.000014,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001583,13,16,CPU-OpenBLAS,perform-allgatherv
0.016642,13,16,CPU-OpenBLAS,compute-block-C-result
0.000679,13,16,CPU-OpenBLAS,compute-col-block-B
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001356,13,16,CPU-OpenBLAS,perform-allgatherv
0.016529,13,16,CPU-OpenBLAS,compute-block-C-result
0.000680,13,16,CPU-OpenBLAS,compute-col-block-B
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001720,13,16,CPU-OpenBLAS,perform-allgatherv
0.016457,13,16,CPU-OpenBLAS,compute-block-C-result
0.000676,13,16,CPU-OpenBLAS,compute-col-block-B
0.000007,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001707,13,16,CPU-OpenBLAS,perform-allgatherv
0.016415,13,16,CPU-OpenBLAS,compute-block-C-result
0.000680,13,16,CPU-OpenBLAS,compute-col-block-B
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001831,13,16,CPU-OpenBLAS,perform-allgatherv
0.016513,13,16,CPU-OpenBLAS,compute-block-C-result
0.000692,13,16,CPU-OpenBLAS,compute-col-block-B
0.000010,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.003850,13,16,CPU-OpenBLAS,perform-allgatherv
0.016352,13,16,CPU-OpenBLAS,compute-block-C-result
0.000690,13,16,CPU-OpenBLAS,compute-col-block-B
0.000007,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.002612,13,16,CPU-OpenBLAS,perform-allgatherv
0.016462,13,16,CPU-OpenBLAS,compute-block-C-result
0.000695,13,16,CPU-OpenBLAS,compute-col-block-B
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001381,13,16,CPU-OpenBLAS,perform-allgatherv
0.016354,13,16,CPU-OpenBLAS,compute-block-C-result
0.000694,13,16,CPU-OpenBLAS,compute-col-block-B
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001516,13,16,CPU-OpenBLAS,perform-allgatherv
0.016376,13,16,CPU-OpenBLAS,compute-block-C-result
0.000694,13,16,CPU-OpenBLAS,compute-col-block-B
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001536,13,16,CPU-OpenBLAS,perform-allgatherv
0.016366,13,16,CPU-OpenBLAS,compute-block-C-result
0.000695,13,16,CPU-OpenBLAS,compute-col-block-B
0.000007,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001662,13,16,CPU-OpenBLAS,perform-allgatherv
0.016395,13,16,CPU-OpenBLAS,compute-block-C-result
0.000691,13,16,CPU-OpenBLAS,compute-col-block-B
0.000009,3,16,CPU-OpenBLAS,get-ready-allgatherv
0.002660,3,16,CPU-OpenBLAS,perform-allgatherv
0.016781,3,16,CPU-OpenBLAS,compute-block-C-result
0.000697,3,16,CPU-OpenBLAS,compute-col-block-B
0.000011,3,16,CPU-OpenBLAS,get-ready-allgatherv
0.002329,3,16,CPU-OpenBLAS,perform-allgatherv
0.016680,3,16,CPU-OpenBLAS,compute-block-C-result
0.000682,3,16,CPU-OpenBLAS,compute-col-block-B
0.122145,7,16,CPU-OpenBLAS,init-A-B-C
0.000448,7,16,CPU-OpenBLAS,compute-col-block-B
0.122098,5,16,CPU-OpenBLAS,init-A-B-C
0.000457,5,16,CPU-OpenBLAS,compute-col-block-B
0.000008,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.117698,5,16,CPU-OpenBLAS,perform-allgatherv
0.020546,5,16,CPU-OpenBLAS,compute-block-C-result
0.000416,5,16,CPU-OpenBLAS,compute-col-block-B
0.000008,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.010457,5,16,CPU-OpenBLAS,perform-allgatherv
0.016888,5,16,CPU-OpenBLAS,compute-block-C-result
0.000722,5,16,CPU-OpenBLAS,compute-col-block-B
0.000008,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.003377,5,16,CPU-OpenBLAS,perform-allgatherv
0.016794,5,16,CPU-OpenBLAS,compute-block-C-result
0.000699,5,16,CPU-OpenBLAS,compute-col-block-B
0.000008,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.002257,5,16,CPU-OpenBLAS,perform-allgatherv
0.016722,5,16,CPU-OpenBLAS,compute-block-C-result
0.016562,8,16,CPU-OpenBLAS,compute-block-C-result
0.000727,8,16,CPU-OpenBLAS,compute-col-block-B
0.000008,8,16,CPU-OpenBLAS,get-ready-allgatherv
0.001822,8,16,CPU-OpenBLAS,perform-allgatherv
0.016590,8,16,CPU-OpenBLAS,compute-block-C-result
0.000717,8,16,CPU-OpenBLAS,compute-col-block-B
0.000007,8,16,CPU-OpenBLAS,get-ready-allgatherv
0.001377,8,16,CPU-OpenBLAS,perform-allgatherv
0.016668,8,16,CPU-OpenBLAS,compute-block-C-result
0.120707,0,16,CPU-OpenBLAS,init-A-B-C
0.000449,0,16,CPU-OpenBLAS,compute-col-block-B
0.000008,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.119942,0,16,CPU-OpenBLAS,perform-allgatherv
0.017528,0,16,CPU-OpenBLAS,compute-block-C-result
0.004988,0,16,CPU-OpenBLAS,compute-col-block-B
0.000007,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.008270,0,16,CPU-OpenBLAS,perform-allgatherv
0.016981,0,16,CPU-OpenBLAS,compute-block-C-result
0.000834,0,16,CPU-OpenBLAS,compute-col-block-B
0.000008,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.003417,0,16,CPU-OpenBLAS,perform-allgatherv
0.016879,0,16,CPU-OpenBLAS,compute-block-C-result
0.000798,0,16,CPU-OpenBLAS,compute-col-block-B
0.000009,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001583,0,16,CPU-OpenBLAS,perform-allgatherv
0.016797,0,16,CPU-OpenBLAS,compute-block-C-result
0.000808,0,16,CPU-OpenBLAS,compute-col-block-B
0.000008,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001267,0,16,CPU-OpenBLAS,perform-allgatherv
0.016918,0,16,CPU-OpenBLAS,compute-block-C-result
0.000798,0,16,CPU-OpenBLAS,compute-col-block-B
0.000007,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001188,0,16,CPU-OpenBLAS,perform-allgatherv
0.016846,0,16,CPU-OpenBLAS,compute-block-C-result
0.000800,0,16,CPU-OpenBLAS,compute-col-block-B
0.000009,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001258,0,16,CPU-OpenBLAS,perform-allgatherv
0.016847,0,16,CPU-OpenBLAS,compute-block-C-result
0.000834,0,16,CPU-OpenBLAS,compute-col-block-B
0.000008,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001178,0,16,CPU-OpenBLAS,perform-allgatherv
0.016844,0,16,CPU-OpenBLAS,compute-block-C-result
0.000818,0,16,CPU-OpenBLAS,compute-col-block-B
0.000008,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.003792,0,16,CPU-OpenBLAS,perform-allgatherv
0.016736,0,16,CPU-OpenBLAS,compute-block-C-result
0.000805,0,16,CPU-OpenBLAS,compute-col-block-B
0.000008,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001600,0,16,CPU-OpenBLAS,perform-allgatherv
0.016714,0,16,CPU-OpenBLAS,compute-block-C-result
0.000812,0,16,CPU-OpenBLAS,compute-col-block-B
0.000009,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001128,0,16,CPU-OpenBLAS,perform-allgatherv
0.016649,0,16,CPU-OpenBLAS,compute-block-C-result
0.000808,0,16,CPU-OpenBLAS,compute-col-block-B
0.000009,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001172,0,16,CPU-OpenBLAS,perform-allgatherv
0.016671,0,16,CPU-OpenBLAS,compute-block-C-result
0.000814,0,16,CPU-OpenBLAS,compute-col-block-B
0.000008,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001122,0,16,CPU-OpenBLAS,perform-allgatherv
0.016686,0,16,CPU-OpenBLAS,compute-block-C-result
0.000803,0,16,CPU-OpenBLAS,compute-col-block-B
0.000009,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.016618,2,16,CPU-OpenBLAS,compute-block-C-result
0.000681,2,16,CPU-OpenBLAS,compute-col-block-B
0.000008,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.001549,2,16,CPU-OpenBLAS,perform-allgatherv
0.016614,2,16,CPU-OpenBLAS,compute-block-C-result
0.000698,2,16,CPU-OpenBLAS,compute-col-block-B
0.000008,2,16,CPU-OpenBLAS,get-ready-allgatherv
0.004173,2,16,CPU-OpenBLAS,perform-allgatherv
0.016604,2,16,CPU-OpenBLAS,compute-block-C-result
0.000706,2,16,CPU-OpenBLAS,compute-col-block-B
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001517,13,16,CPU-OpenBLAS,perform-allgatherv
0.016398,13,16,CPU-OpenBLAS,compute-block-C-result
0.000694,13,16,CPU-OpenBLAS,compute-col-block-B
0.000008,13,16,CPU-OpenBLAS,get-ready-allgatherv
0.001541,13,16,CPU-OpenBLAS,perform-allgatherv
0.016423,13,16,CPU-OpenBLAS,compute-block-C-result
0.000008,3,16,CPU-OpenBLAS,get-ready-allgatherv
0.001523,3,16,CPU-OpenBLAS,perform-allgatherv
0.016591,3,16,CPU-OpenBLAS,compute-block-C-result
0.000674,3,16,CPU-OpenBLAS,compute-col-block-B
0.000009,3,16,CPU-OpenBLAS,get-ready-allgatherv
0.001633,3,16,CPU-OpenBLAS,perform-allgatherv
0.016607,3,16,CPU-OpenBLAS,compute-block-C-result
0.000675,3,16,CPU-OpenBLAS,compute-col-block-B
0.000008,3,16,CPU-OpenBLAS,get-ready-allgatherv
0.001622,3,16,CPU-OpenBLAS,perform-allgatherv
0.016573,3,16,CPU-OpenBLAS,compute-block-C-result
0.000665,3,16,CPU-OpenBLAS,compute-col-block-B
0.000009,3,16,CPU-OpenBLAS,get-ready-allgatherv
0.001623,3,16,CPU-OpenBLAS,perform-allgatherv
0.000009,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.117467,7,16,CPU-OpenBLAS,perform-allgatherv
0.020145,7,16,CPU-OpenBLAS,compute-block-C-result
0.005065,7,16,CPU-OpenBLAS,compute-col-block-B
0.000008,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.006795,7,16,CPU-OpenBLAS,perform-allgatherv
0.017218,7,16,CPU-OpenBLAS,compute-block-C-result
0.000801,7,16,CPU-OpenBLAS,compute-col-block-B
0.000009,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.002908,7,16,CPU-OpenBLAS,perform-allgatherv
0.016822,7,16,CPU-OpenBLAS,compute-block-C-result
0.000685,7,16,CPU-OpenBLAS,compute-col-block-B
0.000008,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.001895,7,16,CPU-OpenBLAS,perform-allgatherv
0.016663,7,16,CPU-OpenBLAS,compute-block-C-result
0.000680,7,16,CPU-OpenBLAS,compute-col-block-B
0.000009,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.001339,7,16,CPU-OpenBLAS,perform-allgatherv
0.016703,7,16,CPU-OpenBLAS,compute-block-C-result
0.000671,7,16,CPU-OpenBLAS,compute-col-block-B
0.000007,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.001557,7,16,CPU-OpenBLAS,perform-allgatherv
0.016583,7,16,CPU-OpenBLAS,compute-block-C-result
0.000668,7,16,CPU-OpenBLAS,compute-col-block-B
0.000009,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.001596,7,16,CPU-OpenBLAS,perform-allgatherv
0.016600,7,16,CPU-OpenBLAS,compute-block-C-result
0.000674,7,16,CPU-OpenBLAS,compute-col-block-B
0.000007,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.001651,7,16,CPU-OpenBLAS,perform-allgatherv
0.016597,7,16,CPU-OpenBLAS,compute-block-C-result
0.000690,7,16,CPU-OpenBLAS,compute-col-block-B
0.000009,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.003799,7,16,CPU-OpenBLAS,perform-allgatherv
0.016502,7,16,CPU-OpenBLAS,compute-block-C-result
0.000694,7,16,CPU-OpenBLAS,compute-col-block-B
0.000008,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.002292,7,16,CPU-OpenBLAS,perform-allgatherv
0.016475,7,16,CPU-OpenBLAS,compute-block-C-result
0.000686,7,16,CPU-OpenBLAS,compute-col-block-B
0.000008,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.001509,7,16,CPU-OpenBLAS,perform-allgatherv
0.016455,7,16,CPU-OpenBLAS,compute-block-C-result
0.000694,7,16,CPU-OpenBLAS,compute-col-block-B
0.000008,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.001494,7,16,CPU-OpenBLAS,perform-allgatherv
0.016461,7,16,CPU-OpenBLAS,compute-block-C-result
0.000690,7,16,CPU-OpenBLAS,compute-col-block-B
0.000009,7,16,CPU-OpenBLAS,get-ready-allgatherv
0.001459,7,16,CPU-OpenBLAS,perform-allgatherv
0.016464,7,16,CPU-OpenBLAS,compute-block-C-result
0.000686,7,16,CPU-OpenBLAS,compute-col-block-B
0.000691,5,16,CPU-OpenBLAS,compute-col-block-B
0.000007,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.001304,5,16,CPU-OpenBLAS,perform-allgatherv
0.016665,5,16,CPU-OpenBLAS,compute-block-C-result
0.000689,5,16,CPU-OpenBLAS,compute-col-block-B
0.000007,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.001549,5,16,CPU-OpenBLAS,perform-allgatherv
0.016698,5,16,CPU-OpenBLAS,compute-block-C-result
0.000678,5,16,CPU-OpenBLAS,compute-col-block-B
0.000008,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.001475,5,16,CPU-OpenBLAS,perform-allgatherv
0.016616,5,16,CPU-OpenBLAS,compute-block-C-result
0.000695,5,16,CPU-OpenBLAS,compute-col-block-B
0.000009,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.001602,5,16,CPU-OpenBLAS,perform-allgatherv
0.016714,5,16,CPU-OpenBLAS,compute-block-C-result
0.000703,5,16,CPU-OpenBLAS,compute-col-block-B
0.000010,5,16,CPU-OpenBLAS,get-ready-allgatherv
0.004054,5,16,CPU-OpenBLAS,perform-allgatherv
0.000718,8,16,CPU-OpenBLAS,compute-col-block-B
0.000007,8,16,CPU-OpenBLAS,get-ready-allgatherv
0.001545,8,16,CPU-OpenBLAS,perform-allgatherv
0.016561,8,16,CPU-OpenBLAS,compute-block-C-result
0.000717,8,16,CPU-OpenBLAS,compute-col-block-B
0.000008,8,16,CPU-OpenBLAS,get-ready-allgatherv
0.001576,8,16,CPU-OpenBLAS,perform-allgatherv
0.016544,8,16,CPU-OpenBLAS,compute-block-C-result
0.000709,8,16,CPU-OpenBLAS,compute-col-block-B
0.000007,8,16,CPU-OpenBLAS,get-ready-allgatherv
0.001667,8,16,CPU-OpenBLAS,perform-allgatherv
0.016547,8,16,CPU-OpenBLAS,compute-block-C-result
0.000725,8,16,CPU-OpenBLAS,compute-col-block-B
0.016710,4,16,CPU-OpenBLAS,compute-block-C-result
0.000668,4,16,CPU-OpenBLAS,compute-col-block-B
0.000007,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.001343,4,16,CPU-OpenBLAS,perform-allgatherv
0.016628,4,16,CPU-OpenBLAS,compute-block-C-result
0.000667,4,16,CPU-OpenBLAS,compute-col-block-B
0.000007,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.001605,4,16,CPU-OpenBLAS,perform-allgatherv
0.016999,4,16,CPU-OpenBLAS,compute-block-C-result
0.000684,4,16,CPU-OpenBLAS,compute-col-block-B
0.000007,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.001165,4,16,CPU-OpenBLAS,perform-allgatherv
0.016634,4,16,CPU-OpenBLAS,compute-block-C-result
0.000660,4,16,CPU-OpenBLAS,compute-col-block-B
0.000007,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.001627,4,16,CPU-OpenBLAS,perform-allgatherv
0.016597,4,16,CPU-OpenBLAS,compute-block-C-result
0.000677,4,16,CPU-OpenBLAS,compute-col-block-B
0.000007,4,16,CPU-OpenBLAS,get-ready-allgatherv
0.004201,4,16,CPU-OpenBLAS,perform-allgatherv
0.122590,11,16,CPU-OpenBLAS,init-A-B-C
0.000447,11,16,CPU-OpenBLAS,compute-col-block-B
0.000009,11,16,CPU-OpenBLAS,get-ready-allgatherv
0.115070,11,16,CPU-OpenBLAS,perform-allgatherv
0.020077,11,16,CPU-OpenBLAS,compute-block-C-result
0.000409,11,16,CPU-OpenBLAS,compute-col-block-B
0.000007,11,16,CPU-OpenBLAS,get-ready-allgatherv
0.011544,11,16,CPU-OpenBLAS,perform-allgatherv
0.016810,11,16,CPU-OpenBLAS,compute-block-C-result
0.000712,11,16,CPU-OpenBLAS,compute-col-block-B
0.000011,11,16,CPU-OpenBLAS,get-ready-allgatherv
0.003710,11,16,CPU-OpenBLAS,perform-allgatherv
0.016516,11,16,CPU-OpenBLAS,compute-block-C-result
0.000695,11,16,CPU-OpenBLAS,compute-col-block-B
0.000008,11,16,CPU-OpenBLAS,get-ready-allgatherv
0.001945,11,16,CPU-OpenBLAS,perform-allgatherv
0.016496,11,16,CPU-OpenBLAS,compute-block-C-result
0.000688,11,16,CPU-OpenBLAS,compute-col-block-B
0.000007,11,16,CPU-OpenBLAS,get-ready-allgatherv
0.001492,11,16,CPU-OpenBLAS,perform-allgatherv
0.016487,11,16,CPU-OpenBLAS,compute-block-C-result
0.000694,11,16,CPU-OpenBLAS,compute-col-block-B
0.001156,0,16,CPU-OpenBLAS,perform-allgatherv
0.016648,0,16,CPU-OpenBLAS,compute-block-C-result
0.000794,0,16,CPU-OpenBLAS,compute-col-block-B
0.000008,0,16,CPU-OpenBLAS,get-ready-allgatherv
0.001163,0,16,CPU-OpenBLAS,perform-allgatherv
0.016656,0,16,CPU-OpenBLAS,compute-block-C-result
